п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"137484";"ИП Ушакова Ю.А., Пекарня «Буханка»";"г. Звенигород, район Восточный, 3-й микрорайон, 12";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7231545";"36.8721009";"11.04.2025";"https://durnovcev2000.kaiten.ru/32519890"
"91848";"ООО ""Гурман""";"МО, д. Изварино, ул. Омская, д.5, к 2";"Одинцово";"Гранит";"Калиниченко А.С.";"КВ";"55.6177247";"37.2656502";"11.04.2025";"https://durnovcev2000.kaiten.ru/32512053"
"133243";"ООО «ЦЛД Центр Лабораторной Диагностики» (""МЕДИЦИНСКИЙ ЦЕНТР ООО"" ЦЛД"")";"Московская обл, Одинцовский р-н, Горки-10 п, дом 23";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7034114";"37.0246669";"11.04.2025";"https://durnovcev2000.kaiten.ru/32512045"
"136219";"ИП Гасымова Махира Ибрагим кызы (Магазин)";"Москва г, Внуковское п, Омская ул, дом 5, офис 4";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.6177247";"37.2656502";"11.04.2025";"https://durnovcev2000.kaiten.ru/32512050"
"93051";"Аптека ""Планета Здоровья """;"МО, Одинцовский р-н, Лесной городок дп, Молодёжная д.8 пом2";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.63944009999999";"37.2173555";"11.04.2025";"https://durnovcev2000.kaiten.ru/32511981"
"91237";"Аптека ""Планета Здоровья""";"МО, г. Одинцово, ул. Каштановая 10";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.6543";"37.2704674";"11.04.2025";"https://durnovcev2000.kaiten.ru/32511979"
"132477";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"Москва г, Поляны ул, дом № 5 А, корпус 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5630103";"37.5562472";"09.04.2025";"https://durnovcev2000.kaiten.ru/32510777"
"137553";"ИП Степанова Ксения Сергеевна, Детская Академия";"Москва,ул.Изюмская,д.39к1";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.54988669999999";"37.56855669999999";"09.04.2025";"https://durnovcev2000.kaiten.ru/35684308"
"ТО- № 881ТБ";"ООО Туристическая компания ""ЖАСМИН"" / офис ООО ""Туристическая компания «Жасмин»";"Москва г, ул Южнобутовская, д. 66";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.535441";"37.5248802";"09.04.2025";"https://durnovcev2000.kaiten.ru/34748001"
"90924";"ИП Ломова Любовь Викторовна Салон красоты «Beauty Room»";"г. Москва, ул. Феодосийская, дом 7, корпус 6";"Одинцово";"Гранит";"Христенко Е.А.";"КВ";"55.5589545";"37.5771236";"09.04.2025";"https://durnovcev2000.kaiten.ru/32510815"
"134813";"ИП Титов Денис Сергеевич  /Барбершоп";"Москва г, Горчакова ул, дом 11";"Одинцово";"Гранит";"Моторин А.В.";"КВ";"55.5434913";"37.5318087";"09.04.2025";"https://durnovcev2000.kaiten.ru/32510781"
"132666";"ООО «МедЛид» Медицинский офис ""Анализы ДНКОМ""";"г. Москва, б-р Дмитрия Донского, д.8, пом.6";"Одинцово";"Гранит";"Мозговой И.В.";"КВ";"55.5680723";"37.5735692";"09.04.2025";"https://durnovcev2000.kaiten.ru/32510786"
"134163";"ООО «Система»/Пекарня Буханка";"Москва г, Феодосийская ул, дом 7, корпус 1";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.5616638";"37.5777688";"09.04.2025";"https://durnovcev2000.kaiten.ru/32510813"
"93198";"ИП Урганджян Седа Гришаевна/Магазин канцтоваров ""КанцПарк""";"г. Москва, ул. Александры Монаховой д.94/2";"Одинцово";"Технологии Безопасности";"Дубовик А.С.";"КВ";"55.5421719";"37.4831062";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510900"
"132897";"ООО ""Альфа""/ аптека Планета Здоровья";"Москва г, Коммунарка п, Александры Монаховой ул , дом № 92, корпус 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5700773";"37.4761883";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510866"
"133182";"ИП Титов Денис Сергеевич (Барбершоп «Черная кость»)";"Москва г, Александры Монаховой, дом 88 к.3";"Одинцово";"Гранит";"Моторин А.В.";"КВ";"55.54398390000001";"37.4843793";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510896"
"131378";"ИП Меладзе Марина Отаровна/Магазин Продуктов";"г. Москва, ул. Александры Монаховой, д.105, корп 1";"Одинцово";"Гранит";"Михно С.С.";"КВ";"55.5408008";"37.4954976";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510875"
"130709";"ИП Кочетова Юлия Александровна, магазин ""Я РаСТУ""";"г. Москва, пос. Сосенское, п. Коммунарка, ул. Александры Монаховой, д.90, к.1";"Одинцово";"Гранит";"Мозговой И.В.";"КВ";"55.5438973";"37.4833174";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510893"
"132579";"ООО ""Альфа""/ аптека Планета Здоровья";"Москва г, Александры Монаховой ул, дом № 88/3";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5617843";"37.4871244";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510898"
"133094";"ИП Садовников Михаил Александрович (Магазин «Крымский дом»)";"Москва г, Сосенское п, Александры Монаховой ул, дом 94, корпус 2";"Одинцово";"Гранит";"Гаук Е.М.";"КВ";"55.5421719";"37.4831062";"08.04.2025";"https://durnovcev2000.kaiten.ru/32510885"
"1478";"ООО ""Парацельс";"Москва г, Александры Монаховой, 105, к. 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5408008";"37.4954976";"08.04.2025";"https://durnovcev2000.kaiten.ru/40144557"
"90703";"Аптека ""Планета Здоровья""";"г.Москва, ул. Старобитцевская 21/2";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.5778604";"37.5768901";"08.04.2025";"https://durnovcev2000.kaiten.ru/32511279"
"131291";"ООО ""Группа ""ТОРРО"", Аптека Планета Здоровья";"г. Москва, п. Коммунарка, ул. Александры Монаховой, д. 99";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.541117";"37.491318";"08.04.2025";"https://durnovcev2000.kaiten.ru/32511303"
"137915";"ООО «Система»/Пекарня Буханка";"МО , Ленинский гор.окр., раб.пос.Дрожжино , Южная улица, 3к2";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.5235378";"37.5821749";"07.04.2025";"https://durnovcev2000.kaiten.ru/35512582"
"151670";"ИП Басирова О.А. Пекарня «Буханка»";"МО, Ленинский р-н, д. Дрожжино, Новое шоссе, 2к2";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.5267662";"37.5846683";"07.04.2025";"https://durnovcev2000.kaiten.ru/35500147"
"132267";"ИП Шелухина Наталья Сергеевна /Пекарня Буханка";"Московская обл, Одинцовский р-н, Одинцово г, Кутузовская ул, дом № 25";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.7020024";"37.3255308";"01.04.2025";"https://durnovcev2000.kaiten.ru/32511869"
"1455";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Московская обл, Одинцовский р-н, Одинцово г, Советская ул, дом 1г";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.67337449999999";"37.2818569";"01.04.2025";"https://durnovcev2000.kaiten.ru/32511885"
"133465";"ООО «Лаборатория Улыбки» (МЕДИЦИНСКИЙ ЦЕНТР ООО ЛАБОРАТОРИЯ УЛЫБКИ)";"Московская обл, Одинцовский р-н, Одинцово г, Можайское ш, дом 165, помещение 7";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.688647";"37.30706600000001";"01.04.2025";"https://durnovcev2000.kaiten.ru/32511876"
"137425";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"Московская обл, г Одинцово, ш Можайское, д. 151";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6860543";"37.3025914";"01.04.2025";"https://durnovcev2000.kaiten.ru/34878806"
"136953";"ИП Ташкинова Кадрия Рашитовна/Пекарня «Буханка»";"Московская обл, Одинцовский р-н, Одинцово г, Северная ул, дом № 5, корпус 3";"Одинцово";"Гранит";"Мозговой И.В.";"КВ";"55.6644783";"37.207334";"01.04.2025";"https://durnovcev2000.kaiten.ru/32511878"
"133527";"ИП Юрик Элла Георгиевна / Пекарня Буханка";"МО , г. Одинцово, пос. Новоивановское, б-р Эйнштейна, 1";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7018101";"37.3611094";"01.04.2025";"https://durnovcev2000.kaiten.ru/32511648"
"133034";"ООО «2ЛАБ» (Медицинские анализы ""2LAB"")";"Московская обл, Наро-Фоминск г, Свободы пл, дом 4";"Одинцово";"Гранит";"Христенко Е.А.";"КВ";"55.3855042";"36.7281294";"31.03.2025";"https://durnovcev2000.kaiten.ru/32510916"
"133372";"ООО «Нарамед» (Лаборатория «Гемотест»)";"Московская обл, Наро-Фоминск г, Войкова ул, дом 3, помещение 2";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.3856587";"36.7444879";"31.03.2025";"https://durnovcev2000.kaiten.ru/32510908"
"133857";"ООО «Центр практик и развития Йога Баланс»/(«Йога Баланс»)";"Москва, Бориса Пастернака, д 33/1";"Одинцово";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.6369232";"37.3119667";"31.03.2025";"https://durnovcev2000.kaiten.ru/32511434"
"1494";"ООО ""Планета Здоровья Холдинг""";"г. Наро-Фоминск ,ул. Жукова, д.13А";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.382379";"36.721368";"31.03.2025";"https://durnovcev2000.kaiten.ru/40157562"
"1497";"ООО ""ЗДОРОВЬЕ""";"Наро-Фоминск, ул Рижская, д. 9а";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.3794943";"36.7300714";"31.03.2025";"https://durnovcev2000.kaiten.ru/40157732"
"1508";"ООО ""Истра""";"Наро-Фоминск, ул. Войкова, д. 5";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.3861482";"36.7460344";"31.03.2025";"https://durnovcev2000.kaiten.ru/40157897"
"ЭС/Т-1991/04-25";"ИП Реутов Александр Владимирович Студия маникюра ""LIME""";"Москва, Солнцевский пр-кт, дом 14";"Одинцово";"Эсток-Сервис";"Мозговой И.В.";"КВ";"55.6504969";"37.4051331";"27.03.2025";"https://durnovcev2000.kaiten.ru/32511431"
"ТО- № 704ТБ";"Сердечная Ольга Сергеевна /Студия Красоты";"Москва г, п Сосенское, п Коммунарка, ул Александры Монаховой, д. 90, к. 1, помещ. 13";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.5653108";"37.4806535";"26.03.2025";"https://durnovcev2000.kaiten.ru/32511276"
"138866";"ИП Тангиева Дана Беслановна/Кладовка ""СКЛАДНО""";"Москва, ул. Веласкеса, д. 7, к. 6";"Одинцово";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.593937";"37.45972";"26.03.2025";"https://durnovcev2000.kaiten.ru/46686766"
"90401";"ИП Пронина Ирина Юрьевна/ Детский центр «Хеппи Минд» основной,Детский центр «Хеппи Минд»";"ул.Самуила Маршака .д.20";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.6357744";"37.3240287";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511486"
"90862";"Кофейня Сoffee Gang";"МО, Рассказовка, ул. Самуила маршака 23/1";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.6347305";"37.319402";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511554"
"90183";"Зообутик ""БУДКА"", ИП Мленик К.В";"МО , пос. Внуковское, ул. Самуила Маршака д 17";"Одинцово";"Гранит";"Калиниченко А.С.";"КВ";"55.6359523";"37.3269741";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511455"
"132898";"ООО НПО РЭЙЛ/Аптека планета Здоровья";"Москва г, Внуковское п, Самуила Маршака ул, дом № 10";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6387439";"37.32876";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511448"
"135065";"ООО «ТЕРРИТОРИЯ ДЕТСТВА» (Детский сад «TEENY WEENY»)";"Москва г, Внуковское п, Бориса Пастернака ул, дом 21";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.63693019999999";"37.3234169";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511517"
"135066";"ООО «ТЕРРИТОРИЯ ДЕТСТВА» (Детский сад «TEENY WEENY»)";"Москва г, Внуковское п, Бориса Пастернака ул, дом 23";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6365738";"37.321302";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511541"
"135067";"ООО «ТЕРРИТОРИЯ ДЕТСТВА» (Детский сад «TEENY WEENY»)";"Москва г, Внуковское п, Бориса Пастернака ул, дом 27, корпус 1";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.635654";"37.3164568";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511545"
"130323";"Ортопедический салон ""Angel"", ИП ПархоменТО.ко Анжелла Ибадуллаевна";"г.Москва, ул. Бориса Пастернака, д. 19";"Одинцово";"Гранит";"Чиграй А.С.";"КВ";"55.6376526";"37.3245752";"25.03.2025";"https://durnovcev2000.kaiten.ru/32511458"
"138497";"ИП Невская О.А. Пекарня Буханка";"Москва,бульвар Андрея Тарковского,10";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.6275468";"37.3424116";"25.03.2025";"https://durnovcev2000.kaiten.ru/45262890"
"137557";"ИП Погосян З.С., Пекарня ""Буханка";"МО,Наро-Фоминский г.о.,г.Апрелевка,ул.Цветочная Аллея,15,пом.1,2";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.5415";"37.078559";"14.03.2025";"https://durnovcev2000.kaiten.ru/33082853"
"93240";"ИП Мотринец Ольга Игоревна пекарня";"Кубинка, Привокзальная площадь, 33";"Одинцово";"Гранит";"Рощин С.С.";"КВ";"55.5634899";"36.7024458";"14.03.2025";"https://durnovcev2000.kaiten.ru/32512025"
"130902";"ООО ""Чип"", Аптека Планета Здоровья";"МО, г. Можайск, ул. Красных Партизан, д. 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5062149";"36.0176522";"14.03.2025";"https://durnovcev2000.kaiten.ru/32511585"
"132756";"ИП Шелухина Наталья Сергеевна  /Пекарня «Буханка";"Москва г, ул. Медовая долина, д.5, к.1";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.5852854";"37.1266264";"14.03.2025";"https://durnovcev2000.kaiten.ru/32511608"
"133522";"ООО ""Альфа""/ аптека Планета Здоровья";"Москва г, Интернациональная ул, дом 2, корпус 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6121263";"37.2556125";"14.03.2025";"https://durnovcev2000.kaiten.ru/32511610"
"137544";"Пекарня ""Буханка""";"МО, Наро-Фоминский г. о., г. Апрелевка, ул. Дубки, 15";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.546394";"37.085105";"14.03.2025";"https://durnovcev2000.kaiten.ru/34830147"
"136936";"ООО « ВКУСНО »/ Пекарня Буханка";"Наро-Фоминский городской округ, Апрелевка, ул. Ясная, 1к2";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.5337347";"37.0646158";"14.03.2025";"https://durnovcev2000.kaiten.ru/32510819"
"1483";"ООО ""Лето""";"г. Апрелевка, аллея Цветочная, д. 11";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.5430691";"37.0808199";"14.03.2025";"https://durnovcev2000.kaiten.ru/40148460"
"130237";"аптека «СТОЛИЧКИ»";"МО, г. Одинцово, Можайское шоссе, д. 22";"Одинцово";"Гранит";"Хряпин Д.В.";"КВ";"55.675332";"37.27940299999999";"12.03.2025";"https://durnovcev2000.kaiten.ru/32511656"
"132476";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"Московская обл, Одинцовский р-н, Одинцово г, Рябиновая ул, дом № 1, корпус 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6596168";"37.2661444";"12.03.2025";"https://durnovcev2000.kaiten.ru/32511564"
"1611";"ИП Ставцева Нина Руслановна (Салон красоты Позитано)";"Москва г, Московский п, Московский г., Никитина ул, дом 11, корпус 5";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.6014941";"37.3744667";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511055"
"131279";"ИП Мосина Юлия Андреевна/пункт выдачи Wildberries";"Москва г, Московский п, Московский г., Бианки ул, дом 13";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.60308449999999";"37.36924";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511049"
"132247";"ИП Баранова Татьяна Влади Детский сад «Siesta»";"улица Никитина, 14к1";"Одинцово";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.6050923";"37.3663899";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511061"
"132369";"ООО ""Планета Здоровья Холдинг"" Аптека Планета Здоровья";"Москва г, Московский г, Бианки, дом № 9";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6030994";"37.3622227";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511032"
"132602";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"г. Москва, г.Московский , Бианки ул, дом № 5";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6030994";"37.3622227";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511067"
"90141";"маг. Армпродукты";"г. Москва, г. Московский, ул. Радужная 21";"Одинцово";"Гранит";"Калиниченко А.С.";"КВ";"55.5893409";"37.3762063";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511015"
"91625";"Салон русская красавица, ИП Антипова Н.В.";"Микр. Град Московский, Радужная 14/5";"Одинцово";"Гранит";"Мишин";"КВ";"55.58816599999999";"37.371585";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511016"
"133671";"ООО «Руки Добра» (Массажный салон «МассажМастер»)";"Москва г, Московский п, Московский г., Радужная ул, дом 1";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.5939254";"37.3687395";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511007"
"ТО-2361";"Центр Литтера, ИП Гейль Игорь Леонидович";"МО, п. Московский, ул. Никитина 14/1";"Одинцово";"Технологии Безопасности";"-";"КВ";"55.6050923";"37.3663899";"10.03.2025";"https://durnovcev2000.kaiten.ru/32511278"
"ТО-№ 406ТБ";"ИП Аввакумов Ю.С. (ИП Кулаковская Т.С.) (Кафе ""UP SUSHI"")";"Москва г, Поляны ул, дом № 5А, корпус 1, помещение 21";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.5630103";"37.5562472";"07.03.2025";"https://durnovcev2000.kaiten.ru/32511071"
"ТО-2308";"ИП Мансурова К.В./ Барбершоп Чёрная кость";"Троицк , Академическая пл 3";"Одинцово";"Технологии Безопасности";"Моторин А.В.";"КВ";"55.4845567";"37.3048227";"07.03.2025";"https://durnovcev2000.kaiten.ru/32511095"
"131283";"ООО ""Азон"" аптека Планета Здоровья";"МО, г. Троицк, ул. Большая Октябрьская, д. 11";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.49063719999999";"37.3033708";"07.03.2025";"https://durnovcev2000.kaiten.ru/32511079"
"138156";"ООО ""СДЭК ЛОКАЛ МСК""";"Троицк, ул.Кварцевая, д. 2, к. 3";"Одинцово";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.4903205";"37.3032108";"07.03.2025";"https://durnovcev2000.kaiten.ru/40183047"
"137577";"АО фирма «Агрокомплекс» им. Н. И. Ткачева, магазин № 2003";"Москва г, п Сосенское, п Коммунарка, ул Липовый парк, д. 4, стр. 1";"Одинцово";"Гранит";"Писаренко С.";"КВ";"55.5703869";"37.49183379999999";"05.03.2025";"https://durnovcev2000.kaiten.ru/34571228"
"ТО-2394";"Нежилое помещение. ИП Журба";"г. Москва, п. Коммунарка, ул. Бачуринская, д. 21";"Одинцово";"Гранит";"Калиниченко А.С.";"КВ";"55.573307";"37.4898795";"05.03.2025";"https://durnovcev2000.kaiten.ru/32511162"
"90695";"ООО ""Омега Презент"" магазин ""Продукты""";"Москва ул. Адмирала Лазарева 43";"Одинцово";"Гранит";"Калиниченко А.С.";"КВ";"55.5417226";"37.5211889";"05.03.2025";"https://durnovcev2000.kaiten.ru/32510935"
"136102";"Купалова-Ярополк Ольга Викторовна/Детский Клуб НОВОЕ ПОКОЛЕНИЕ";"Москва г, Сосенское п Александры Монаховой ул, дом № 90, корпус 4";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.5617843";"37.4871244";"05.03.2025";"https://durnovcev2000.kaiten.ru/32510934"
"138527";"ИП Банникова Елена Викторовна / Магазин: «VeroVikaкорейская косметика»";"Москва, Сервантеса, дом 1, корп.3";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.59098419999999";"37.4568715";"05.03.2025";"https://durnovcev2000.kaiten.ru/42964168"
"138518";"ООО «Система»/Пекарня Буханка";"п Коммунарка, ул Александры Монаховой, д. 23";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.5432309";"37.4874427";"05.03.2025";"https://durnovcev2000.kaiten.ru/42912208"
"134572";"ИП Хвостова Анна Андреевна (Кафе Пекарня Грузинская кухня)";"Москва г, Сосенское п, Скандинавский б-р, дом № 19";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.56610269999999";"37.50044370000001";"05.03.2025";"https://durnovcev2000.kaiten.ru/32511075"
"132696";"ООО ФАСТЕРАЙТ /Talatu краски";"Москва г 41-й км МКАД, Славянский мир, пав.12/6";"Одинцово";"Технологии Безопасности";"Михно С.С.";"КВ";"55.611012";"37.488907";"28.02.2025";"https://durnovcev2000.kaiten.ru/32511261"
"22085";"ООО «БОЛОГО» / Магазин «Haier»";"г. Москва, п. Сосенское, п. Коммунарка, ул. Александры Монаховой, дом 43, корп. 2";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.56731180000001";"37.4817812";"26.02.2025";"https://durnovcev2000.kaiten.ru/32519913"
"138825";"ИП Григорьев Максим Михайлович (Барбершоп OldBoy)";"п Ильинское-Усово, ул Архангельская, д. 4";"Одинцово";"Технологии Безопасности";"Ахметкалиев Ф.Х.";"КВ";"55.774305";"37.239256";"26.02.2025";"https://durnovcev2000.kaiten.ru/45208531"
"91415";"Аптека ""Планета здоровья""";"г.Москва, ул. Шолохова 12";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.6388407";"37.3523886";"13.02.2025";"https://durnovcev2000.kaiten.ru/32511923"
"137950";"ИП Селиванова Евгения Сергеевна/(Кофейня «Coffee Gang»)";"г. Москва г, ул Стожарова, д. 7";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.588974";"37.166097";"07.02.2025";"https://durnovcev2000.kaiten.ru/35692745"
"138135";"ООО САНЛАЗЕР";"Москва г, ул Поляны, д. 5А, к. 2";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.5533959";"37.5559017";"15.01.2025";"https://durnovcev2000.kaiten.ru/40145347"
"134321";"ИП Гаделия А. В./Пекарня Буханка";"Москва г, Эдварда Грига, дом № 15";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.55356399999999";"37.510738";"29.10.2024";"https://durnovcev2000.kaiten.ru/32511350"
"137138";"ИП Малышева Екатерина Сергеевна (старый ООО «Система»)/Пекарня Буханка";"Москва г, Мосрентген п, Новомихайловское шоссе,д.1к1";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.6191241";"37.4662009";"14.10.2024";"https://durnovcev2000.kaiten.ru/32511256"
"132734";"ИП Жиронкина Ольга Викторовна (Центр досуга и образования ""Happy Sun"")";"Москва г, Производственная ул, дом 12, корпус 2";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6431358";"37.3899167";"16.09.2024";"https://durnovcev2000.kaiten.ru/32511444"
"ТО-2366";"Дом быта";"МО, г. Московский, ул. Атласова д.9";"Одинцово";"Гранит";"-";"КВ";"55.6003482";"37.3564101";"05.09.2024";"https://durnovcev2000.kaiten.ru/32511047"
"№ 665ТБ ТО";"ИП Ермолаева И.М., Арт-студия “Forma”";"Новоивановское рп, б-р Эйнштейна,2";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7009177";"37.3602426";"29.08.2024";"#32511828"
"ТО-966ТБ";"Медицинская клиника CMD. ООО Вектор";"Москва, Адмирала Лазарева, д6.";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.5462529";"37.5413605";"23.08.2024";"-"
"ТО- № 387-ТБ";"ИП Ермолаева Анжелика Игоревна/ магазин ""ЦВЕТЫ""";"Новоивановское рп, Эйнштейна, дом № 4";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.7015011";"37.3591415";"12.08.2024";"#32511834"
"133032";"ООО «Система»/Пекарня Буханка";"Одинцово Сколковская ул, дом № 3А";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.7000975";"37.3964009";"09.08.2024";"#32511657"
"нет п/н";"Туристическая компания ЖАСМИН";"Москва, ул Южнобутовская,66";"Одинцово";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.535441";"37.5248802";"09.07.2024";"#32510748"
"713ТБ ТО";"ИП Шпак Денис Александрович/Магазин ""Место Пиво""";"Москва г, Боровское ш., дом № 2, корпус 4";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.6222401";"37.28101";"01.07.2024";"#32511850"
"131283​";"ООО ""Азон"" аптека Планета Здоровья";"МО, г. Троицк, ул. Большая Октябрьская, д. 11";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.49063719999999";"37.3033708";"28.06.2024";"#32511079"
"133928";"Фирсова Ирина Владимировна/ Салон красоты";"Москва г, Десеновское п, 3-я Нововатутинская ул, дом 2";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.5212908";"37.3494089";"10.03.2023";"https://durnovcev2000.kaiten.ru/32511274"
"Жуковка-3";"Москалев М.В./Частный дом";"МО, Жуковка-3, уч. 73";"Одинцово";"Технологии Безопасности";"Саилова А.";"М";"55.7444176";"37.2363051";"21.10.2022";"#32511887
