п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"138963";"ООО «ПУЛЬТ.ру» / Магазин электроники";"Москва, пр-кт Ленинский, д.13";"ЮЗАО+ЗАО";"Эсток-Сервис";"Михайлов А.Ю.";"КВ";"55.7217212";"37.6016952";"новый";"https://durnovcev2000.kaiten.ru/48896179"
"139291";"ИП Мельников Илья Иванович / Магазин «ГастроДом»";"Москва, Нахимовский пр-т, дом 67";"ЮЗАО+ЗАО";"Эсток-Сервис";"Христенко Е.А.";"КВ";"55.6806862";"37.5571332";"новый";"https://durnovcev2000.kaiten.ru/49512793"
"138063";"ООО «Гард-НН»/компьютерные клубы";"Москва, Профсоюзная, д. 104";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гусев П.И.";"КВ";"55.6607107";"37.5442386";"новый";"https://durnovcev2000.kaiten.ru/50229757"
"90384";"Стоматология ""ТИП-ТОП""";"Москва, ул. Академика Анохина, д.13";"ЮЗАО+ЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.65634";"37.47221800000001";"22.04..2025";"https://durnovcev2000.kaiten.ru/33814912"
"84075";"ресторан КФС";"Дублинская 35";"ЮЗАО+ЗАО";"Аллигатор";"Певзнер Ю.А.";"М";"55.72469";"37.637345";"03.06..2025";"https://durnovcev2000.kaiten.ru/32562882"
"91103";"ООО ""МЦ"" Стоматология ""ТИП-ТОП"",";"Москва, ул. Озерная, д. 4/2";"ЮЗАО+ЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.687639";"37.465466";"29.09.2025";"https://durnovcev2000.kaiten.ru/33814932"
"93108";"Аптека Планета Здоровья";"Москва ул. Профсоюзная д.104/47";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.6418817";"37.5236028";"03.06.2025";"https://durnovcev2000.kaiten.ru/33814940"
"131213";"ИП Щитова Елена Евгеньевна детский сад ""Sun School"")";"Москва, ул. Новочерёмушкинская, д.17";"ЮЗАО+ЗАО";"Гранит";"Чиграй А.С.";"М";"55.6826433";"37.5829157";"03.06.2025";"https://durnovcev2000.kaiten.ru/32562878"
"ТО-2301";"ООО Норд";"Москва, ул. Наметкина 8с1";"ЮЗАО+ЗАО";"Гранит";"Мозговой И.В.";"М";"55.66300949999999";"37.5507207";"03.06.2025";"https://durnovcev2000.kaiten.ru/33814941"
"90709";"Аптека ""Планета Здоровья""";"Москва, пр. Нахимовский, д. 40";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.67735500000001";"37.565941";"03.06.2025";"https://durnovcev2000.kaiten.ru/33814797"
"130118";"ООО ""Парацельс""/Планета Здоровья";"г. Москва, проспект Одоевского д.11";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.599033";"37.51619100000001";"03.06.2025";"https://durnovcev2000.kaiten.ru/33814882"
"90190";"ООО ""Фанагория-РС"" (магазин ""Вина Фанагории"")";"г.Москва, ул. Большая Серпуховская 31/11";"ЮЗАО+ЗАО";"Гранит";"Фомичева";"М";"55.722685";"37.627544";"03.06.2025";"https://durnovcev2000.kaiten.ru/33814810"
"№ 815 ТБ";"ООО «Гард-НН»/компьютерные клубы";"Москва г, ул Гарибальди, д. 21";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гусев П.И.";"КВ";"55.7657056";"37.5609539";"03.06.2025";"https://durnovcev2000.kaiten.ru/50852566"
"ТО-2124";"ООО ""АлХрис"" Хостел «Христал»";"Москва Академика Анохина 11";"ЮЗАО+ЗАО";"Гранит";"Дубовик А.С.";"М";"55.658021";"37.4728097";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814885"
"93068";"Аптека ""Планета Здоровья""";"Москва пр-т Вернадского д.111";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.66056";"37.48279";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814938"
"132861";"Спортивная Центр Флебологии";"Москва улица 10-летия Октября, 9";"ЮЗАО+ЗАО";"Аллигатор";"Ахметвалиева В.М.";"М";"55.7255793";"37.56315439999999";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814878"
"65762";"КК Кубань Кредит";"Вспольный пер., 5с2";"ЮЗАО+ЗАО";"Нева-Технологии";"-";"М";"55.7601818";"37.5870184";"02.06.2025";"https://durnovcev2000.kaiten.ru/32562889"
"93116";"Аптека ""Планета Здоровья""";"Москва, Студенчиская 32";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.74158199999999";"37.543563";"02.06.2025";"https://durnovcev2000.kaiten.ru/32562959"
"ТО-2451";"ИП Чаадаева Мария Михайловна. Бэби-клуб";"г. Москва, Саларьевская 16 к5";"ЮЗАО+ЗАО";"Гранит";"Гунин В.В.";"М";"55.61908099999999";"37.4080703";"02.06.2025";"https://durnovcev2000.kaiten.ru/32510841"
"1515";"Клиника Профессионал";"Трубниковский пер8/15";"ЮЗАО+ЗАО";"Нева-Технологии";"Химич А.";"М";"55.75131099999999";"37.58724";"02.06.2025";"https://durnovcev2000.kaiten.ru/32563086"
"131368.";"ООО ""Группа ""ТОРРО"" Аптека Планета Здоровья";"г. Москва, ул. Саларьевская, д.14 к3";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.61897630000001";"37.4111057";"01.06.2025";"https://durnovcev2000.kaiten.ru/32510844"
"90944";"ТО ПС";"г. Москва, ул. Б. Дмитровка 5/6с3";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.76039859999999";"37.6152271";"01.06.2025";"https://durnovcev2000.kaiten.ru/32563017"
"131825";"ООО ""АДЖЕНТА"", Аптека Планета";"г Москва ул.Садовая-Триумфальная д.22/31";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.77191999999999";"37.60409";"01.06.2025";"https://durnovcev2000.kaiten.ru/32562944"
"90945";"Планета Здоровья";"Благовещенский пер 1 большая садовая 14/10";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.767395";"37.5944379";"01.06.2025";"https://durnovcev2000.kaiten.ru/32562932"
"84836";"ООО ""Зэтта"" ресторан ""ГУСЬ ВИНО""";"Цветной б-р, д.23, стр.1";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"М";"55.7727158";"37.620746";"01.06.2025";"https://durnovcev2000.kaiten.ru/32562116"
"91022";"Аптека ""Планета Здоровья""";"г.Москва, ул. Неглинная 18/1";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.7654356";"37.6209031";"01.06.2025";"https://durnovcev2000.kaiten.ru/32562802"
"93120";"Аптека ""Планета Здоровья""";"Москва пл. Тверская застава д. 5 с. 1";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.7757705";"37.5817984";"01.06.2025";"https://durnovcev2000.kaiten.ru/32563000"
"ТО№425-ТБ";"АСМ Клиник";"Москва Страстной бульвар 4";"ЮЗАО+ЗАО";"Технологии Безопасности";"Епуре А.А.";"М";"55.7652107";"37.6082521";"01.06.2025";"https://durnovcev2000.kaiten.ru/32562897"
"93107";"Москва Пресненский Вал 4/29 с2";"Москва Пресненский Вал 4/29";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.7636";"37.564853";"01.06.2025";"https://durnovcev2000.kaiten.ru/32563029"
"90727";"Планета Здоровья";"Москва Трехгорный вал 18";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.7608895";"37.5618142";"01.06.2025";"https://durnovcev2000.kaiten.ru/32563045"
"151673";"ООО «ВКУСНО»/Пекарня Буханка";"Москва г, ул Озёрная, д. 44";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.667665";"37.440245";"30.05.2025";"https://durnovcev2000.kaiten.ru/40699358"
"301-ТБ";"ИП Саломатина Инна Евгеньевна/Салон красоты «In Salon»";"Москва г, Нежинская ул, дом 5, корпус 2";"ЮЗАО+ЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.71584";"37.474561";"30.05.2025";"https://durnovcev2000.kaiten.ru/33681411"
"151676";"ООО «ВОСХОД»/ Пекарня Буханка";"Москва, ул Веерная, д. 3, к. 1";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.708587";"37.479429";"30.05.2025";"https://durnovcev2000.kaiten.ru/40682979"
"138569";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва, ул Нежинская, д. 13";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.70831829999999";"37.4699719";"30.05.2025";"https://durnovcev2000.kaiten.ru/44136501"
"131071";"ИП Соболев Владимир Андреевич, (магазин продукты Ассортида)";"Москва, ул. Ковшовой Наташи, д. 6Б";"ЮЗАО+ЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.683631";"37.452997";"29.05.2025";"https://durnovcev2000.kaiten.ru/33814833"
"90371";"Пекарня ""Буханка""";"Москва, ул. Озерная, д. 2/3,";"ЮЗАО+ЗАО";"Гранит";"Сергеев Н.Р.";"КВ";"55.688556";"37.4682874";"29.05.2025";"https://durnovcev2000.kaiten.ru/32562458"
"138169";"ИП Харабрина Татьяна Сергеевна (Бизнес-объект ""Кладовкин"")";"ул Большая Очаковская, д. 23/8";"ЮЗАО+ЗАО";"Технологии Безопасности";"Михайлов А.Ю.";"КВ";"55.680765";"37.453854";"29.05.2025";"https://durnovcev2000.kaiten.ru/38394377"
"134424";"Волобуев Михаил Николаевич/Кладовка ""СКЛАДНО""";"Москва г, Малая Тульская ул., дом 16";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7078099";"37.6173025";"28.05.2025";"https://durnovcev2000.kaiten.ru/33814929"
"90051";"МРО Церковь христиан веры евангельской «Благая весть»";"Москва, ул Гримау, д. 10А, стр. 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.6901924";"37.5786994";"28.05.2025";"https://durnovcev2000.kaiten.ru/40812926"
"№ 5897";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва г, Загородное ш, дом 6, корпус 1";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.694289";"37.6062914";"28.05.2025";"https://durnovcev2000.kaiten.ru/32511215"
"ТО№ 435ТБ";"ИП Лезина Екатерина Викторовна/Маникюрная Студия";"Москва г, Духовской пер, дом 17, строение 15";"ЮЗАО+ЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.703876";"37.6158899";"28.05.2025";"https://durnovcev2000.kaiten.ru/32562702"
"136778";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва г, пер Лазаревский, д. 4";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.791584";"37.616585";"27.05.2025";"https://durnovcev2000.kaiten.ru/42964669"
"93113";"Аптека ""Планета Здоровья""";"Москва ул. Садовая самотечная 24/27";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.773588";"37.618138";"27.05.2025";"https://durnovcev2000.kaiten.ru/32563067"
"133329";"ООО ""ЮСМАЙЛ""/Стоматология «USMILE»";"Москва г,Селезневская 34к1, этаж 2 пом. 3 ком 1-6";"ЮЗАО+ЗАО";"Гранит";"Полубояринов";"КВ";"55.7810145";"37.6129963";"27.05.2025";"https://durnovcev2000.kaiten.ru/28044275"
"137617";"ИП Данилов Андрей Николаевич/Пекарня";"Москва г, ул Селезневская, д. 34";"ЮЗАО+ЗАО";"Гранит";"Рощин С.С.";"КВ";"55.7810145";"37.6129963";"27.05.2025";"https://durnovcev2000.kaiten.ru/33237951"
"81120";"ИП Сатимбаева Зоя Колдошевна";"Москва г, ул Садовая-Самотёчная, д. 9";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.7739229";"37.6166417";"27.05.2025";"https://durnovcev2000.kaiten.ru/40028689"
"4872";"ГБУК ""Московский театр ""На досках""";"Колобковский 2-ой пер., д.9/2, стр.4";"ЮЗАО+ЗАО";"Аллигатор";"Ахметвалиева В.М.";"КВ";"55.769666";"37.617123";"27.05.2025";"https://durnovcev2000.kaiten.ru/32562218"
"151487";"ООО «САНЛАЗЕР»/Клиника лазерной эпиляции SUNLASER";"Москва г, Предтеченский Б. пер, дом № 14";"ЮЗАО+ЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.759856";"37.568300";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562317"
"81496";"ИП Шевченко Татьяна Анатольевна, (салон красоты)";"Москва Средний Тишинский пер., д.10";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.770064";"37.579393";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562419"
"137642";"ИП Мошнинов Степан Викторович / Кофейня «Surf Coffee & Chiller»";"Москва г, ул 2-я Звенигородская, д. 16";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.763436";"37.5546943";"26.05.2025";"https://durnovcev2000.kaiten.ru/33239539"
"137080";"ООО ""МАРА"", Ресторан ""Городское кафе 317""";"Москва г, пер Глубокий, д. 1/2";"ЮЗАО+ЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7548455";"37.5698094";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562104"
"133641";"ООО «РАНТЬЕ», Медицинский офис INVITRO";"Москва г, Шмитовский проезд, дом 19";"ЮЗАО+ЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.75734629999999";"37.5473481";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562726"
"ТО- № 838ТБ";"ООО ""Институт репродуктивной медицины"", Институт репродуктивной медицины ""REMEDI""";"Москва г, проезд Шмитовский, д. 3, стр. 1, этаж 2";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7582278";"37.5555547";"26.05.2025";"https://durnovcev2000.kaiten.ru/32889204"
"132835";"ООО «ПРОФИНВЕСТПРОЕКТ-5» (Гастромаркет «Еда»)";"Москва г, Грузинская М. ул, дом 12";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.763792";"37.572064";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562418"
"91112";"ИП Ковалев бар ""Steak and Beer""";"г. Москва, ул. Сергея Макеева 4";"ЮЗАО+ЗАО";"Гранит";"Рощин С.С.";"КВ";"55.7590901";"37.5506469";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562476"
"ТО-1501";"ИП Кулагина Ирина Евгеньевна/(Кулинария)";"Москва г, Зоологическая ул, дом 4";"ЮЗАО+ЗАО";"Технологии Безопасности";"Кузнецов М.А.";"КВ";"55.7653598";"37.5819675";"26.05.2025";"https://durnovcev2000.kaiten.ru/32562526"
"138144";"ИП Богомолов Сергей Викторович";"Москва, проезд Шмитовский, д. 11Б";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7570473";"37.5512623";"26.05.2025";"https://durnovcev2000.kaiten.ru/40188679"
"№ 1158ТБ";"ИП Гасумова Матанат Али кызы, ""Седелис Френч Баккери""";"Москва,ул.Грузинский Вал,д.28/45";"ЮЗАО+ЗАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.7751356";"37.5813871";"26.05.2025";"https://durnovcev2000.kaiten.ru/48398404"
"137542";"ООО «ЛИСК», Кладовка ""СКЛАДНО""";"Москва г, ул Большая Серпуховская, д. 31, к. 3";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.722761";"37.629691";"22.05.2025";"https://durnovcev2000.kaiten.ru/35498964"
"85145";"ИП Антипин Александр Николаевич (салон оптика)";"Москва, Серпуховский пер., д. 7, стр.1";"ЮЗАО+ЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.725736";"37.623235";"22.05.2025";"https://durnovcev2000.kaiten.ru/33814900"
"137570";"ООО «МИГДАЛЬ», Розничный магазин LÉAH пляжная одежда и купальники";"Москва г, пер Козихинский Б., д. 1/9, стр. 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.76487160000001";"37.6002672";"22.05.2025";"https://durnovcev2000.kaiten.ru/33084677"
"39011";"ООО ""Натура Сиберика";"Тверская, д 4";"ЮЗАО+ЗАО";"Аллигатор";"Ахметвалиева В.М.";"КВ";"55.75924759999999";"37.6125459";"22.05.2025";"https://durnovcev2000.kaiten.ru/32562681"
"137546";"ИП Жиров А.В. / Кофейня «Surf Coffee & Mayak»";"Москва г, ул Тверская, д. 25/12";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.76753";"37.59976";"22.05.2025";"https://durnovcev2000.kaiten.ru/32519911"
"136375";"ООО ДАЧА ПОЕЗД/ресторан Брюсов";"Москва г, Никитская Б. ул, дом 14, строение 6";"ЮЗАО+ЗАО";"Технологии Безопасности";"Певзнер Ю.А.";"КВ";"55.756675";"37.605760";"22.05.2025";"https://durnovcev2000.kaiten.ru/32562782"
"138829";"ООО «Юникорн»/Кафе - Surf coffee";"Москва г, Мичуринский проспект  д5";"ЮЗАО+ЗАО";"Эсток-Сервис";"Максимов М.Ю.";"КВ";"55.7034683";"37.5111011";"21.05.2025";"https://durnovcev2000.kaiten.ru/44533733"
"132925";"ИП Артюхова Валерия Андреевна/ Салон красоты Look & beauty lab";"Москва г, Мичуринский пр-кт, дом № 16, этаж 1";"ЮЗАО+ЗАО";"Гранит";"Полубояринов";"КВ";"55.6929212";"37.4902844";"21.05.2025";"https://durnovcev2000.kaiten.ru/33814834"
"№ 1160 ТБ";"ООО «КРМ-РЕСТ»/(кафе ""Marcela"")";"Москва, ул Винницкая, д. 8, к. 4";"ЮЗАО+ЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.7001763";"37.4937146";"21.05.2025";"https://durnovcev2000.kaiten.ru/45076698"
"93110";"ООО парацельс планета здоровья";"Москва, ул. Пырьева 5А";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.725933";"37.526287";"21.05.2025";"https://durnovcev2000.kaiten.ru/33142648"
"130321";"ООО «ВООДОО» (Кофейня VooDoo (Вуду))";"Москва г, Дружбы ул, дом 10/32";"ЮЗАО+ЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.7081347";"37.51395309999999";"21.05.2025";"https://durnovcev2000.kaiten.ru/33814857"
"134032";"Пункт выдачи заказов ОЗОН";"Москва г, Мичуринский пр-кт, дом № 21, корпус 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.6929212";"37.4902844";"21.05.2025";"https://durnovcev2000.kaiten.ru/33814907"
"138952";"ООО ""Альта"" магазин Добрынинский";"Москва, Ломоносовский, проспект 23";"ЮЗАО+ЗАО";"Эсток-Сервис";"Михно С.С.";"КВ";"55.690469";"37.53651000000001";"21.05.2025";"https://durnovcev2000.kaiten.ru/48566762"
"138958";"ООО «ГОРИЗОНТ-М», Магазин «Алкотека»";"Москва. Пудовкина, д. 5";"ЮЗАО+ЗАО";"Секьюрикоп-техник Краснодар";"Озеров С.";"КВ";"55.7268994";"37.530353";"21.05.2025";"https://durnovcev2000.kaiten.ru/48563366"
"134148";"ООО «Компания Левел» (Центр Развития ""EDULEVEL"")";"Москва г, Академика Виноградова ул, дом 9";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6337026";"37.4865283";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814908"
"134920";"ИП Глущенко Ольга Александровна (Кафе  « Виноград»";"Москва г, Академика Виноградова ул, дом 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.63187989999999";"37.4828591";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814911"
"137323";"ООО «ВОСХОД»/ Пекарня Буханка";"Москва г, ул Вильнюсская, д. 6";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.604132";"37.521315";"20.05.2025";"https://durnovcev2000.kaiten.ru/32935467"
"91102";"Стоматология ""ТИП-ТОП""";"Москва, Ленинский проспект, д. 131";"ЮЗАО+ЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.6431716";"37.4725678";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814866"
"137576";"ООО «Храмина» / Пекарня «Буханка»";"Москва г, ул Академика Варги, д. 40";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.63235599999999";"37.479925";"20.05.2025";"https://durnovcev2000.kaiten.ru/34579725"
"1124 ОС 1125 КТС";"ЗАО ""МПО Электромонтаж"" офис продаж, складское помещение";"Москва Академика Варги, д.4A";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.6312581";"37.4782206";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814759"
"91722";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва г, Вильнюсская ул, дом 5";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6037958";"37.5230744";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814795"
"№ 368ТБ";"ООО ""ПАРК ИНВЕСТ ГРУПП""/Коммерческое помещение WB,";"Москва г, Вильнюсская ул, дом 5";"ЮЗАО+ЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.6037958";"37.5230744";"20.05.2025";"https://durnovcev2000.kaiten.ru/33814864"
"81964";"Мед. центр Инвитро, ООО ""АРМИНГ""";"Москва, Б. Дорогомиловская, дом. 6";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.7457314";"37.5695236";"19.05.2025";"https://durnovcev2000.kaiten.ru/32562401"
"№ 815 ТБ 3";"ООО «Гард-НН»/Банк Казани";"Москва г, ул Новослободская, д. 50/1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гусев П.И.";"КВ";"55.78673999999999";"37.59540399999999";"16.05.2025";"https://durnovcev2000.kaiten.ru/40184489"
"81400";"ООО Первый дилерский центр ""Гранд"" (КЛИНИКА)";"Москва,Фадеева 4а въезд, через Пыхов-церковный переулок";"ЮЗАО+ЗАО";"Аллигатор";"-";"КВ";"55.7755348";"37.6010359";"16.05.2025";"https://durnovcev2000.kaiten.ru/32562365"
"137602";"ИП Гальцов Денис Васильевич / Кофейня ""Surf Coffee""";"Москва г, пер Весковский, д. 3";"ЮЗАО+ЗАО";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.7808094";"37.5968493";"16.05.2025";"https://durnovcev2000.kaiten.ru/33076863"
"131826";"ИП Колчев М.В. Кофейня “Coffeeshots”";"Москва г, Лесная ул, дом № 10-16, блок 14";"ЮЗАО+ЗАО";"Гранит";"Кармаза А.В.";"КВ";"55.7802173";"37.5910968";"16.05.2025";"https://durnovcev2000.kaiten.ru/32562768"
"132695";"Елисеева Марина Костантиновна";"Москва ул Лесная 10";"ЮЗАО+ЗАО";"Гранит";"Михно С.С.";"КВ";"55.7788414";"37.5894099";"16.05.2025";"https://durnovcev2000.kaiten.ru/32562771"
"136238";"ИП Набугорнова Наталья, м-н Нумизмат";"г.Москва,ул1я-.Тверская-Ямская,д.29,стр.1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Дубовик А.С.";"КВ";"55.776016";"37.585195";"16.05.2025";"https://durnovcev2000.kaiten.ru/32562185"
"ТО№ 464ТБ";"ИП Григорьев Сергей Анатольевич/магазин с бытовой химией";"Москва г, Новослободская ул, дом 31, строение 1, этаж 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.78198099999999";"37.597857";"16.05.2025";"https://durnovcev2000.kaiten.ru/32562457"
"№ 856ТБ";"ИП Кяримов Ариф Мустафа Оглы, Французская Пекарня""Френч Баккери Седелис""";"Москва г, ул Новослободская, д. 10/9, стр. 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.7805328";"37.6002778";"16.05.2025";"https://durnovcev2000.kaiten.ru/33076867"
"138000";"ООО «Диадент-Ново» (Стоматология)";"Москва г, ул Новослободская, д. 5, 10. 2024стр. 2, кв. 21";"ЮЗАО+ЗАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.7794295";"37.6004896";"16.05.2025";"https://durnovcev2000.kaiten.ru/36919710"
"137195";"ООО ""Группа ""ТОРРО""";"Москва г, ул 1-я Тверская-Ямская, д. 11, стр. 1";"ЮЗАО+ЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.772594";"37.59111";"16.05.2025";"https://durnovcev2000.kaiten.ru/40132816"
"91105";"ООО «ВАРИКОЗА НЕТ МСК» (клиника ВАРИКОЗА НЕТ)";"Москва г, ул Лесная, д. 39";"ЮЗАО+ЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.780548";"37.589846";"16.05.2025";"https://durnovcev2000.kaiten.ru/43242256"
"138398";"ООО Вкусно Буханка";"Москва, 26-ти Бакинских комиссаров,14";"ЮЗАО+ЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.661471";"37.487263";"16.05.2025";"https://durnovcev2000.kaiten.ru/49958085"
"84326";"ИП Косова Ольга Александровна, Салон маникюра пальчики";"Москва г, Сивцев Вражек пер, дом 37/16";"ЮЗАО+ЗАО";"Аллигатор";"Супонников М.С.";"КВ";"55.7467665";"37.588797";"15.05.2025";"https://durnovcev2000.kaiten.ru/32562489"
"ТО-№ 787 ТБ";"ИП Славнова Ольга Ивановна/Центр иностранных языков YES";"Москва г, вн.тер.г. муниципальный округ Донской, ул Вавилова, д. 95, помещ. 5/1, помещение VII (помещения 1,2,3,4,5,6,7,7а)";"ЮЗАО+ЗАО";"Технологии Безопасности";"Дурновцев Н.Н.";"КВ";"55.6761063";"37.5421457";"14.05.2025";"https://durnovcev2000.kaiten.ru/33814813"
"131802";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"Москва, ул. Обручева, д.16, к 1,";"ЮЗАО+ЗАО";"Гранит";"Рощин С.С.";"КВ";"55.658877";"37.514167";"14.05.2025";"https://durnovcev2000.kaiten.ru/33814790"
"137972";"Магазин ""Новое & Старое"" СМОТРОВ Ю. И.";"Москва, п. Сосенское, ул. Большое Понизовье 1, пом. 3";"ЮЗАО+ЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6051367";"37.4146211";"14.05.2025";"https://durnovcev2000.kaiten.ru/36778820"
"136729";"ИП Ражба Алексей Яковлевич/Кладовка ""СКЛАДНО""";"Москва г, Ленинский пр-кт, дом № 88, корпус 3";"ЮЗАО+ЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.6676387";"37.4993894";"14.05.2025";"https://durnovcev2000.kaiten.ru/33814913"
"192193";"ООО «ГОРА» (Кафе Чеми мезобели)";"Москва, ул Обручева, д. 11";"ЮЗАО+ЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.66000390000001";"37.51536840000001";"14.05.2025";"https://durnovcev2000.kaiten.ru/46226830"
"134799";"ИП Воротиленко Иван Анатольевич (Пункт выдачи заказов ОЗОН)";"Москва г, Лобачевского ул, дом № 4, корпус 1";"ЮЗАО+ЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.6778553";"37.4835675";"14.05.2025";"https://durnovcev2000.kaiten.ru/33814784"
