п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"39574";"ООО Медок, Клиника «Инвитро»";"г.Москва, ул. Петрозаводская, д. 9/1";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.86520299999999";"37.4961886";"13.03.2025";"https://durnovcev2000.kaiten.ru/33680146"
"137438";"сад Kinder Academy";"Москва, улица Дыбенко, 14к2";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.87049039999999";"37.4856819";"13.03.2025";"https://durnovcev2000.kaiten.ru/33166918"
"51344";"Храм Сергея Радонежского";"МО, г. Долгопрудный, ул. Зеленая, д. 4";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.919644";"37.521291";"11.03.2025";"https://durnovcev2000.kaiten.ru/33681556"
"134068";"ООО «Чайка»/ Пекарня Буханка";"Москва г, Долгопрудная аллея, дом 15, корпус 1";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.9402489";"37.5248427";"11.03.2025";"https://durnovcev2000.kaiten.ru/33681545"
"134081";"Мой ломбард";"Московская обл, Долгопрудный г, Первомайская ул, дом 56";"САО+СЗАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.939217";"37.517608";"11.03.2025";"https://durnovcev2000.kaiten.ru/33681233"
"133922";"ИП Львов Г.К./Суши и пицца";"Московская обл, Долгопрудный г, Набережная ул, дом 29, корпус 1, помещение НП 18";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.962936";"37.525306";"11.03.2025";"https://durnovcev2000.kaiten.ru/33681426"
"ТО-1455";"ООО ""Дол-М"" Инвитро";"МО, г.Долгопрудный ул. Первомайская, 9/4 пом.6";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.931784";"37.520078";"11.03.2025";"https://durnovcev2000.kaiten.ru/33680695"
"137850";"ИП Твердохлеб Владислав Викторович/Кладовка ""СКЛАДНО";"МО, г. Долгопрудный, ул. Московская, д. 56, к. 1";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.960608";"37.524309";"11.03.2025";"https://durnovcev2000.kaiten.ru/34824817"
"134955";"ИП Кустов Дмитрий Александрович («Лазерная Эпиляция/Белорусская Лавка»)";"Московская обл, Красногорск г, Путилково д, Сходненская ул, дом 31";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8732579";"37.3926991";"10.03.2025";"https://durnovcev2000.kaiten.ru/33681631"
"138009";"ООО ""Сириус"" / («СДЭК»)";"Московская обл, г.о. Красногорск, д Путилково, ул Просторная, д. 9";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.865803";"37.386328";"10.03.2025";"https://durnovcev2000.kaiten.ru/37028480"
"132866";"ООО Медицинский Центр «НОВОМЕД»/(Медицинский центр)";"Московская обл, Красногорск г, Путилково д, Спасо-Тушинский б-р, дом № 7, помещение 1";"САО+СЗАО";"Технологии Безопасности";"Кузнецов М.А.";"КВ";"55.87372";"37.3980988";"10.03.2025";"https://durnovcev2000.kaiten.ru/33681178"
"138334";"ООО «ВКУСНО»/пекарня ""Буханка""";"п.Отрадное,Пятницкая,10";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.87405949999999";"37.3162075";"10.03.2025";"https://durnovcev2000.kaiten.ru/42492923"
"№ 1148ТБ";"ИП Штыхарь Н.В., Хлеб Эклеры Пекарня";"д.Путилково,ул.Просторная,д.1,к.1";"САО+СЗАО";"Технологии Безопасности";"Дубовик А.С.";"КВ";"55.86340819999999";"37.3949996";"10.03.2025";"https://durnovcev2000.kaiten.ru/44534735"
"136001";"ООО «Мосстор»/Кладовка ""СКЛАДНО""";"Московская обл, Долгопрудный г, Старое Дмитровское ш, дом 11";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.964428";"37.530103";"09.03.2025";"https://durnovcev2000.kaiten.ru/33681313"
"83236";"ЗАО ""МПО Электромонтаж"" офис и склад";"г. Москва, Аминьевское ш., д.32";"САО+СЗАО";"Аллигатор";"-";"КВ";"55.7196984";"37.451619";"07.03.2025";"https://durnovcev2000.kaiten.ru/33680617"
"133156";"ИП Хашиева Тамара Османовна/Кафе Surf Coffee x Highway";"Москва г, Ленинградский пр-кт, дом 66";"САО+СЗАО";"Гранит";"Кузнецов М.А.";"КВ";"55.8027299";"37.5259006";"07.03.2025";"https://durnovcev2000.kaiten.ru/33681358"
"93087";"Аптека ""Планета здоровья""";"Москва, Ленинградский пр-т 62";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.800898";"37.533751";"07.03.2025";"https://durnovcev2000.kaiten.ru/33682027"
"90229";"Салон оптики ООО ""Ленц 89""";"г.Москва, 1-й Хорошевский проезд 4/1";"САО+СЗАО";"Гранит";"Сергеев Н.Р.";"КВ";"55.7769814";"37.5491877";"06.03.2025";"https://durnovcev2000.kaiten.ru/33680767"
"ТО № 454ТБ";"ИП Кривоносов Павел Александрович (Кофейня «Coffeeist»)";"Москва г, Хорошёвский 1-й проезд, дом 16, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.774568";"37.544530";"06.03.2025";"https://durnovcev2000.kaiten.ru/33680759"
"135104";"ИП Ботерашвили Дебора Шалвовна (Аптека24)";"Москва г, Ходынский б-р, дом № 2";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7853311";"37.533854";"06.03.2025";"https://durnovcev2000.kaiten.ru/34879699"
"131881";"ООО ""Аджента""/ аптека Планета Здоровья";"Москва г, Туристская ул, дом № 13, корпус 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.8536284";"37.4210115";"06.03.2025";"https://durnovcev2000.kaiten.ru/33681343"
"ТО-1188";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва г, Яна Райниса б-р, дом 2, корпус 1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.851098";"37.4346279";"06.03.2025";"https://durnovcev2000.kaiten.ru/33681101"
"132337";"НИКА ЕФАРМ ООО > ЛОМБАРД А01 ООО";"г. Москва, ул. Ярцевская, д. 32, пом. V";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.7413239";"37.4177733";"05.03.2025";"https://durnovcev2000.kaiten.ru/33681383"
"ТО-№ 168тБ";"ИП Пономарёв А.В. (Wildberries)";"Москва г, Фестивальная ул, дом № 63, корпус 2, этаж 2";"САО+СЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.8605118";"37.4932774";"04.03.2025";"https://durnovcev2000.kaiten.ru/33681590"
"№ 1015ТБ";"ИП БОРЯЕВ ВИТАЛИЙ ИГОРЕВИЧ";"Москва ул Петрозаводская, д. 9, к. 2";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.8650043";"37.4943914";"04.03.2025";"https://durnovcev2000.kaiten.ru/40200416"
"136920";"ООО «Гастроном Лобня»";"Московская обл, г.о. Лобня, г Лобня, ул Ленина, д. 19, к. 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"56.01183649999999";"37.4791827";"03.03.2025";"https://durnovcev2000.kaiten.ru/33680232"
"91577";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"МО, г.Лобня, ул. Ленина, д. 23/4";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"56.010911";"37.473536";"03.03.2025";"https://durnovcev2000.kaiten.ru/33680261"
"131185";"ООО ""скупка"" (магазин ""Скупка"")";"МО, г. Лобня, ул. Ленина, д. 19, корп. 1";"САО+СЗАО";"Гранит";"Супонников М.С.";"КВ";"56.01183649999999";"37.4791827";"03.03.2025";"https://durnovcev2000.kaiten.ru/33680262"
"133869";"ИП Василевский Дмитрий Игоревич/Мой лобмард";"Московская обл, Лобня г, Ленина ул, дом 19, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Михно С.С.";"КВ";"56.01183649999999";"37.4791827";"03.03.2025";"https://durnovcev2000.kaiten.ru/33680473"
"137221";"ООО ""Истра""";"Лобня, Крупская, 18Б";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.0126583";"37.4808735";"03.03.2025";"https://durnovcev2000.kaiten.ru/40158834"
"91107";"ООО ВАРИКОЗА НЕТ";"Москва, Митинская улица, 48";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.85082449999999";"37.35631679999999";"03.03.2025";"https://durnovcev2000.kaiten.ru/42911675"
"132788";"ПВЗ ""ОЗОН""";"Москва г, Походный пр-д, дом № 9, корпус 1";"САО+СЗАО";"Гранит";"Кузнецов М.А.";"КВ";"55.8374917";"37.4151784";"01.03.2025";"https://durnovcev2000.kaiten.ru/33680847"
"1649";"ИП Лобанов Евгений Михайлович/магазин «Буханка";"Московская обл, Лобня г, Лобненский Бульвар ул, дом № 4";"САО+СЗАО";"Технологии Безопасности";"Дурновцев Н.Н.";"КВ";"56.0059281";"37.4484815";"01.03.2025";"https://durnovcev2000.kaiten.ru/33680231"
"90050";"ООО ""Планета Здоровья Холдинг""";"Москва, улица Милашенкова, дом 10";"САО+СЗАО";"Эсток-Сервис";"Пряшников Д.Ю.";"КВ";"55.8262308";"37.583313";"27.02.2025";"https://durnovcev2000.kaiten.ru/45197162"
"134474";"ООО Аэросистемы /Магазин";"г. Москва, ш. Хорошёвское, д. 36А, пом. 6/1";"САО+СЗАО";"Гранит";"Кириченко Д.";"КВ";"55.775692";"37.53858900000001";"26.02.2025";"https://durnovcev2000.kaiten.ru/33680784"
"134002";"ИП Невская О.А. Пекарня";"Москва г, Мукомольный проезд, дом 2";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.7509082";"37.5259936";"26.02.2025";"https://durnovcev2000.kaiten.ru/33681381"
"138109";"ИП Краснов Кирилл Николаевич / Кофе «Шаурма / Хот - Доги»";"Москва, Хорошевское шоссе, дом 34";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.77513399999999";"37.539345";"26.02.2025";"https://durnovcev2000.kaiten.ru/44128529"
"137560";"ООО «БИСЕР» (Офис)";"Москва г, проезд Шмитовский, д. 44";"САО+СЗАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.7555156";"37.5208699";"25.02.2025";"https://durnovcev2000.kaiten.ru/33082855"
"ТО-23223";"ООО «СЭСМА»";"Москва г, Шелепихинская наб, дом 14";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7536608";"37.5203589";"25.02.2025";"https://durnovcev2000.kaiten.ru/33681418"
"133162";"ООО «Восход»/Пекарня Буханка";"Москва г, Большая Филевская,3к1";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.751644";"37.516260";"25.02.2025";"https://durnovcev2000.kaiten.ru/33681308"
"131859";"ООО «Биоритм»/АПТЕКА";"Московская обл, Химки г, Планерная мкр., дом № 19а";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.8647426";"37.4364985";"24.02.2025";"https://durnovcev2000.kaiten.ru/33680188"
"ТО№ 287 ТБ";"ООО «ЭПИЛО-БЬЮТИ"" / Салон красоты";"Москва г, Химкинский б-р, дом 14, корпус 2, помещение III";"САО+СЗАО";"Технологии Безопасности";"Пряшников Д.Ю.";"КВ";"55.85312039999999";"37.4459616";"24.02.2025";"https://durnovcev2000.kaiten.ru/33681093"
"84012";"Магазин «Henderson»";"г. Москва ул. Сходненская д. 56";"САО+СЗАО";"Аллигатор";"Ахметвалиева В.М.";"КВ";"55.850499";"37.444422";"24.02.2025";"https://durnovcev2000.kaiten.ru/33680888"
"132472";"ООО «ВКУСНО»/Пекарня ""Буханка""";"Москва г, Хорошёвское ш, дом № 25А, корпус 2";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.775307";"37.527238";"24.02.2025";"https://durnovcev2000.kaiten.ru/33680822"
"138581";"ИП КОСТЫРА ЕЛЕНА СЕРГЕЕВНА / Гастроном";"г. Москва, Хорошевское шоссе, дом 25, корп.3";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7764114";"37.5280575";"24.02.2025";"https://durnovcev2000.kaiten.ru/42916899"
"138153";"ООО ""Здравник""";"г Клин, ул Мира, д. 58";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.323227";"36.729892";"21.02.2025";"https://durnovcev2000.kaiten.ru/40018489"
"132580";"ООО ""Юнити"" / Аптека Планета Здоровья";"Московская обл, Солнечногорский р-н, Солнечногорск г, Советская ул, дом № 1, помещение 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.1852092";"36.9766688";"21.02.2025";"https://durnovcev2000.kaiten.ru/33680588"
"90248";"Аптека ""Планета Здоовья""";"МО, г.Солнечногорск, ул. Молодежная 1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.1768947";"37.0011886";"21.02.2025";"https://durnovcev2000.kaiten.ru/33680595"
"133633";"ООО «Арктик»/ аптека Планета Здоровья";"Московская обл, Солнечногорск г, Баранова ул, строение 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.18299500000001";"36.978127";"21.02.2025";"https://durnovcev2000.kaiten.ru/33680585"
"138154";"ООО ""Здравник""";"Клин, ул Гагарина, д. 26Б";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.326294";"36.723415";"21.02.2025";"https://durnovcev2000.kaiten.ru/40023124"
"131852";"ООО «Кулинар №1» Кафе - ресторан «Лаваш №1»";"г. Москва, Петровско-Разумовский проезд, дом 10";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.7946767";"37.5695206";"20.02.2025";"https://durnovcev2000.kaiten.ru/33679972"
"137580";"ООО «ИЗЮМИНКА-1»/Кладовка ""СКЛАДНО""";"Москва проезд Петровско-Разумовский, д. 24, к. 2";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.801981";"37.5645981";"20.02.2025";"https://durnovcev2000.kaiten.ru/34571237"
"ТО-N909ТБ";"Конный магазин ""Sweet horse""";"Москва, Петровско-Разумовский пр-д, 13к2";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.796759";"37.567464";"20.02.2025";"https://durnovcev2000.kaiten.ru/35499693"
"1131";"ООО «ЧЕХОВ ХАУЗ»/(Хостел),";"Москва Ленинградский, д. 23";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.7833759";"37.5688926";"20.02.2025";"https://durnovcev2000.kaiten.ru/42248506"
"91672";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"Москва, ул. Кронштадтский бульвар, д. 47";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.851782";"37.511758";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680926"
"130779";"Аптека ""Мозаика""";"г. Москва, улица Онежская, д. 11/1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.84884479999999";"37.5204205";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680981"
"ТО-1474";"ООО «Норман»/Авокадо";"г. Москва, ул. Смольная, д.47";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.862547";"37.477776";"19.02.2025";"https://durnovcev2000.kaiten.ru/33681430"
"ТО-1483";"ИП Ка Марина Жозеевна (Магазин ""Смешные цены"")";"Москва г, Кронштадский б-р, дом 47";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.851782";"37.511758";"19.02.2025";"https://durnovcev2000.kaiten.ru/33680969"
"132771";"ИП Еланцева Юлия Владимировна (Языковый центр ""hello""";"Москва г, Клязьминская ул, дом № 8, корпус 2";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.8906895";"37.5285581";"18.02.2025";"https://durnovcev2000.kaiten.ru/33681220"
"№ ЭС/Т-1862/01-25";"ИП Беляева Е.В./Пивной Бар";"Москва, ул Лобненская, д. 13, к. 1";"САО+СЗАО";"Эсток-Сервис";"Дубовик А.С.";"КВ";"55.888355";"37.533663";"18.02.2025";"https://durnovcev2000.kaiten.ru/45566840"
"91111";"ИП Мамонова, Ветеринарная клиника";"г.Химки ул.9 мая д.12А";"САО+СЗАО";"Гранит";"Быструшкин";"КВ";"55.9037148";"37.4124112";"17.02.2025";"https://durnovcev2000.kaiten.ru/33680519"
"ТО-№ 214ТБ";"ИП Даценко Ольга Игоревна/ Ветеринарная клиника ОЛИВА";"Московская обл, Химки г, Юбилейный пр-кт, дом 82А";"САО+СЗАО";"Технологии Безопасности";"Кузнецов М.А.";"КВ";"55.89726";"37.41285209999999";"17.02.2025";"https://durnovcev2000.kaiten.ru/33679927"
"133387";"ООО НПО РЭЙЛ/Аптека планета Здоровья";"Москва г, Зеленоград г, корпус 117";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.0069726";"37.2040934";"14.02.2025";"https://durnovcev2000.kaiten.ru/33680731"
"137543";"ООО Медкомпроф «Аптечный пункт»";"Солнечногорский район, пос. Андреевка, ул. Жилинская, 2 а";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.9803365";"37.1392313";"14.02.2025";"https://durnovcev2000.kaiten.ru/35693352"
"90019";"Ассортида";"г.Москва, ул. Берзарина 23";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.7886995";"37.4731594";"13.02.2025";"https://durnovcev2000.kaiten.ru/33681607"
"132759";"Пелевин Юрий Валерьевич Пивной магазин Хмель и Солод";"Москва г, Новотушинский пр-д, дом № 6, корпус 1";"САО+СЗАО";"Гранит";"Химич А.";"КВ";"55.8358227";"37.3846767";"12.02.2025";"https://durnovcev2000.kaiten.ru/33680908"
"137329";"ООО ""Парацельс""/ аптека Планета Здоровья";"Москва, Ленинградский пр-кт., 74, корп. 1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.8051177";"37.5169198";"12.02.2025";"https://durnovcev2000.kaiten.ru/38987708"
"130151";"ООО «Молекулярная диагностика» Медицинский офис CMD";"МО, г. Химки, пр-кт Мельникова, д.37, пом.2";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.9084731";"37.3947829";"10.02.2025";"https://durnovcev2000.kaiten.ru/33680495"
"138224";"ООО ""Лето""";"г Химки, пр-кт Мельникова, д. 5, к. 2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9011113";"37.4038972";"10.02.2025";"https://durnovcev2000.kaiten.ru/40055387"
"132262";"ИП Мирук Олег Владимирович Офисное помещение";"г. Москва, ул. Муравская, дом 42, корпус 2, помещение 4";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.86077909999999";"37.372481";"07.02.2025";"https://durnovcev2000.kaiten.ru/33681566"
"136970";"ООО «СИБ-ЭТАР»/ДЦ Хеликс на Павшинском бульваре";"Московская обл, Красногорск г, Павшинский б-р, дом № 1";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.8175844";"37.3694195";"07.02.2025";"https://durnovcev2000.kaiten.ru/33681146"
"93129";"Аптека ""Планета Здоровья""";"МО. г. Дубна, пр-т Боголюбова д.15";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"56.7372976";"37.1656963";"06.02.2025";"https://durnovcev2000.kaiten.ru/33681500"
"135239";"ООО ""Лобня-Фарм""";"Московская обл, Лобня г, Краснополянская ул, дом 28Д";"САО+СЗАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"56.024605";"37.423004";"06.02.2025";"https://durnovcev2000.kaiten.ru/33680228"
"137123";"ООО «ВиС» (Гастромаркет)";"Москва г, ш Волоколамское, д. 71, к. 4";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.818184";"37.431657";"05.02.2025";"https://durnovcev2000.kaiten.ru/33680672"
"134348";"ИП Овчаров И.И/Пекарня Буханка";"Москва г, Волоколамское ш, дом 71, корпус 4, помещение 8";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.818184";"37.431657";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681030"
"136589";"ИП Кулагина Дарья Николаевна (Кофейня ""Surf Cofee & Blue Sky"")";"Москва г, ш Волоколамское, д. 71, к. 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8138805";"37.4713826";"05.02.2025";"https://durnovcev2000.kaiten.ru/33681141"
"136751";"ИП Юдакова А.А. / Пекарня «МАКОВКА";"Москва г, Волоколамское ш, дом № 71, корпус 4";"САО+СЗАО";"Технологии Безопасности";"Ткаченко В.Н.";"КВ";"55.8408707";"37.221776";"05.02.2025";"https://durnovcev2000.kaiten.ru/33129762"
"134025";"Цветы 24/ИП Мусаев";"Москва, Ленинградское шоссе 13к1";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.8082195";"37.5059039";"04.02.2025";"https://durnovcev2000.kaiten.ru/33681205"
"90049";"ООО ""Планета Здоровья Холдинг""";"Москва, шоссе Головинское, дом 4";"САО+СЗАО";"Эсток-Сервис";"Пряшников Д.Ю.";"КВ";"55.839185";"37.4884258";"04.02.2025";"https://durnovcev2000.kaiten.ru/45070627"
"138530";"ООО «ГАСТРОНОМ В КОПТЕВО»";"Москва,  Зои и Александра Космодемьянских, дом 35/1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8253435";"37.5265323";"04.02.2025";"https://durnovcev2000.kaiten.ru/43399753"
"132060";"ООО ""Здравник""/Аптека Планета Здоровья";"Московская обл, Химки г, Ленинский пр-кт, дом № 37";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9037642";"37.465386";"03.02.2025";"https://durnovcev2000.kaiten.ru/33680193"
"132584";"ООО ""Аджента""/ аптека Планета Здоровья";"Долгопрудный г, Долгопрудная аллея, дом № 14, корпус 3";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.941844";"37.524992";"03.02.2025";"https://durnovcev2000.kaiten.ru/33681444"
"137475";"ИП Потыльчак Елена Андреевна (Детский сад Kinder Academy)";"Московская область, г. Химки, коттеджный посёлок Золотая Арка, д. 501";"САО+СЗАО";"Технологии Безопасности";"Сафин М.С.";"КВ";"55.9498826";"37.446086";"03.02.2025";"https://durnovcev2000.kaiten.ru/33680722"
"151703";"ООО «Система»/Пекарня Буханка";"Химки, ул. Генерала Дьяконова, д. 9";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8940553";"37.44394870000001";"03.02.2025";"https://durnovcev2000.kaiten.ru/40842937"
"132581";"ООО «Тога»/Аптека Планета Здоровья";"Московская обл, Химки г, Мельникова пр-кт, дом № 10";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9043796";"37.4014244";"01.02.2025";"https://durnovcev2000.kaiten.ru/33680512"
"136636";"ООО «Гастрономъ» (Магазин «Фасоль»)";"Москва г, Волоколамское ш, дом № 24, корпус 1, помещение 17";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.811609";"37.484864";"30.01.2025";"https://durnovcev2000.kaiten.ru/33680998"
"151696";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва г, ул Маргелова, д. 3, к. 2";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.77709979999999";"37.5417898";"30.01.2025";"https://durnovcev2000.kaiten.ru/40834592"
"133779";"ООО «ВКУСНО»/Пекарня Буханка";"Московская обл, Красногорск г, Ильинский б-р, дом 7";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8184099";"37.3706403";"29.01.2025";"https://durnovcev2000.kaiten.ru/33681298"
"137466";"Юрьева Елизавета Адольфовна (Детский центр развития Содружество Самозанятых Специалистов Развития «СССР - Территория роста»)";"Московская обл, г.о. Красногорск, г Красногорск, б-р Красногорский, д. 50, помещ. 2";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.8263799";"37.3761818";"29.01.2025";"https://durnovcev2000.kaiten.ru/33680535"
"№ 1123ТБ";"ИП Иванова Ольга Владимировна / Магазин ""Цветочный Ряд""";"Москва г, ул Воротынская, д. 6";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.88812";"37.4004819";"28.01.2025";"https://durnovcev2000.kaiten.ru/44139312"
"93252";"Стоматология ООО «Медлайн»";"г. Москва, Новотушинский проезд, д. 10/1";"САО+СЗАО";"Гранит";"Сергеев С.В.";"КВ";"55.8395143";"37.3793285";"23.01.2025";"https://durnovcev2000.kaiten.ru/33680165"
"137821";"ИП Кузнецова Яна Дмитриевна/Кофейня Surf Coffee";"Москва г, б-р Кронштадтский, д. 6, к1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.84152109999999";"37.4944717";"20.01.2025";"https://durnovcev2000.kaiten.ru/35756190"
"130116";"Магазин Русалют";"МО, Химки, Ленинградское шоссе, 5, к САО,";"САО+СЗАО";"Гранит";"Михно С.С.";"КВ";"55.8871462";"37.4359203";"16.01.2025";"https://durnovcev2000.kaiten.ru/33680554"
"№ 1129ТБ";"ИП Лауга Сергей Владимирович / Гастроном";"Москва, ул. Лобненская, дом 13, корп. 3";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.888355";"37.533663";"15.01.2025";"https://durnovcev2000.kaiten.ru/44139697"
"132656";"ООО «МедАрена» (Медицинский офис ""Анализы ДНКОМ"")";"Московская обл, Красногорск г, Ильинское-Усово п, Заповедная ул, дом № 1, помещение 1";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.7784445";"37.2423927";"14.01.2025";"https://durnovcev2000.kaiten.ru/33680635"
"ТО№ 339";"ИП Бурова Дина Евгеньевна/Ветеринарный центр «Феникс»";"Московская обл, Красногорск г, Ильинское-Усово п, Заповедная ул, дом 2";"САО+СЗАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"55.7759414";"37.2408857";"14.01.2025";"https://durnovcev2000.kaiten.ru/33680626"
"134479";"Магазин пиво и кофе";"Красногорск, Заповедная ул., 10 п. Ильинское-Усово";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.7704967";"37.2203934";"13.01.2025";"https://durnovcev2000.kaiten.ru/33680152"
"N 597ТБ";"М-н ""место пива""";"Московская обл, Красногорск г, Глухово д, Романовская ул, дом 13, помещение 3";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.772385";"37.2540456";"29.12.2024";"https://durnovcev2000.kaiten.ru/33680662"
"№ 572ТБ";"ИП Подгребельная Евгения Витальевна /(Детский сад ""Бэби-клуб"")";"Москва г, Старопетровский проезд, дом 8";"САО+СЗАО";"Технологии Безопасности";"Гунин В.В.";"КВ";"55.82315639999999";"37.5053698";"02.12.2024";"#33679949"
"ТО-№ 337ТББ";"ИП Иванов Евгений Валерьеви/""Империя пицца""";"Москва г, Молодогвардейская ул, дом № 54, строение 5";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.7339252";"37.4104922";"28.11.2024";"#33681697"
"ТО-N337ТТБ";"Империя Пицца";"Москва г, Молодогвардейская ул, дом № 54, строение 5";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.7339252";"37.4104922";"28.11.2024";"https://durnovcev2000.kaiten.ru/33681697"
