п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"130403";"Васильева Татьяна Викторовна/Барбершоп «Черная кость»";"Москва г, Чертановская ул, дом 32, строение 2";"ЮАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"55.618399";"37.592742";"04.10.2024";"https://durnovcev2000.kaiten.ru/32510831"
"133261";"ООО НПО РЭЙЛ/Аптека планета Здоровья";"Москва г, Ясеневая ул, дом 12, корпус 5, помещение 14 Н";"ЮАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.602632";"37.7329116";"02.10.2024";"https://durnovcev2000.kaiten.ru/32510802"
"91915";"ООО «Бистро 317» (Салон красоты)";"Москва г, Болотниковская ул, дом № 31, корпус 1";"ЮАО";"Гранит";"Мозговой И.В.";"КВ";"55.6598472";"37.5903649";"01.10.2024";"#33814897"
"132299";"ООО «ЛАСКА ГРУПП» (Гастроном)";"Москва г, Домодедовская ул, дом 44";"ЮАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.60146599999999";"37.714607";"19.09.2024";"https://durnovcev2000.kaiten.ru/32510910"
"93059";"аптека ""Планета здоровья""";"МО, г. Чехов, ул. Земская 9";"ЮАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.1688498";"37.46516889999999";"17.09.2024";"https://durnovcev2000.kaiten.ru/32511469"
"№ 904ТБ";"ООО «Атлас» (Офис АТЛАС)";"Москва г, ул Борисовские Пруды, д. 42";"ЮАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.64343520000001";"37.76952910000001";"05.09.2024";"https://durnovcev2000.kaiten.ru/34415053"
"ТО- 904ТБ";"Офис Атлас, ООО Атлас";"Москва, Борисовские пруды, 42";"ЮАО";"Технологии Безопасности";"Бурлакова Д.М.";"КВ";"55.64343520000001";"37.76952910000001";"05.09.2024";"https://durnovcev2000.kaiten.ru/space/361472/card/34415053"
"ТО-6033";"Бетонный завод, здание1, БСУ";"МО, Чехов, промзона Курниково";"ЮАО";"Гранит";"Хорзов С.В.";"КВ";"55.1392444";"37.5680424";"19.08.2024";"-"
"ТО-6033";"Бетонный завод, здание 4, Рем зона";"МО, Чехов, промзона Курниково";"ЮАО";"Гранит";"Хорзов С.В.";"КВ";"55.1392444";"37.5680424";"19.08.2024";"https://durnovcev2000.kaiten.ru/space/361201/card/35514386"
"ТО-6033";"Бетонный завод, здание 2и3, Админ здания";"МО, Чехов, промзона Курниково";"ЮАО";"Гранит";"Хорзов С.В.";"КВ";"55.1392444";"37.5680424";"19.08.2024";"-"
"137558";"Продукты Еськино, ИП Жигулин И. Н.";"МО, Чехов, д Еськино, 31А";"ЮАО";"Гранит";"Хорзов С.В.";"КВ";"55.051773";"37.570923";"19.08.2024";"#34871769"
"1307";"ООО «ЕВРОМЕД» Медицинский центр «CMD-анализы»";"г. Москва, Варшавское шоссе, дом 158, корпус 2";"ЮАО";"Гранит";"Христенко Е.А.";"КВ";"55.5841349";"37.5961525";"13.08.2024";"#32510893"
"131312";"""Пицца Суши вок"" ИП Фионина Алина Николаевна";"МО г. Домодедово, ул. Текстильщиков, д. 1 г";"ЮАО";"Гранит";"Калиниченко А.С.";"КВ";"55.44138890000001";"37.7250092";"16.07.2024";"https://durnovcev2000.kaiten.ru/32510788"
"ТО- 935ТБ";"Медклиника CMD, ООО Авиаценна";"МО, Подольск, Ленинградская, 11";"ЮАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.42545999999999";"37.4971";"16.07.2024";"https://durnovcev2000.kaiten.ru/space/361472/card/35897844"
"ТО- 934ТБ";"Медклиника CMD. ООО Гемакс";"МО. Подольск, Свердлова,21";"ЮАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.423916";"37.539336";"16.07.2024";"https://durnovcev2000.kaiten.ru/space/361472/card/35908159"
"ТО№ 559 ТБ";"ООО РИГТЕЙЛ/коммерческое помещение";"Москва г, Пролетарский пр-кт, дом 14/49, корпус 2";"ЮАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.63667299999999";"37.653607";"10.07.2024";"#32510686"
"93209";"ИП Мамедов Теймур Садигович (Барбер шоп «ОЛДБОЙ»)";"Москва г, Генерала Белова ул, дом № 28, корпус 1";"ЮАО";"Гранит";"Калиниченко А.С.";"КВ";"55.6136042";"37.7209299";"02.07.2024";"#32511433"
"132655";"ООО ""Авоська-два"" магазин Авоська";"Москва г, Радиальная 6-я ул, дом № 7, строение 43";"ЮАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.607214";"37.655760";"25.01.2024";"#32511387"
"91849";"ООО ""Лаве"" Магазин ""Продукты""";"г.Москва , Чонгарский бульвар д.7/1";"ЮАО";"Гранит";"Мушкетов Д.В.";"КВ";"55.6528212";"37.6135802";"07.12.2023";"#32511446
